item_id;name;category;price;old_price;sellable_online;link;other_colors;short_description;designer;depth;height;width;price_usd;category_total
40310208;IVAR;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-bottle-rack-grey-40310208/;No;Bottle rack, 83x30 cm;Sarah Fager;30;3;83;12,150;548
50300015;BROR;Bookcases & shelving units (548);495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-cabinet-with-2-doors-black-50300015/;No;Cabinet with 2 doors, 76x40x66 cm;IKEA of Sweden;40;66;76;133,650;548
40263853;BILLY;Bookcases & shelving units (548);100,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-height-extension-unit-white-40263853/;Yes;Height extension unit, 80x28x35 cm;IKEA of Sweden;28;35;80;27,000;548
90291698;LAXVIKEN;Bookcases & shelving units (548);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/laxviken-door-white-90291698/;No;Door, 60x64 cm;IKEA of Sweden;NA;64;60;47,250;548
9278338;KALLAX;Bookcases & shelving units (548);1350,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/;Yes;Shelving unit with 10 inserts, 182x182 cm;Tord Björklund/IKEA of Sweden;39;182;182;364,500;548
29287997;IVAR;Bookcases & shelving units (548);674,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-cover-s29287997/;No;Shelving unit with cover, 89x50x179 cm;IKEA of Sweden;50;179;89;181,980;548
69248560;IVAR;Bookcases & shelving units (548);1085,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-2-sec-storage-unit-w-foldable-table-pine-s69248560/;No;2 sec/storage unit w foldable table, 175x30-104x179 cm;IKEA of Sweden;NA;179;175;292,950;548
90422326;IVAR;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-wire-shelf-90422326/;No;Wire shelf, 83x50 cm;IKEA of Sweden;50;NA;83;12,150;548
414255;VASSVIKEN;Bookcases & shelving units (548);150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vassviken-door-white-00414255/;No;Door, 60x64 cm;IKEA of Sweden;NA;NA;NA;40,500;548
9188842;EKET;Bookcases & shelving units (548);414,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s09188842/;Yes;Wall-mounted cabinet combination, 105x35x120 cm;IKEA of Sweden/Jon Karlsson;35;120;105;111,780;548
9192518;BESTÅ;Bookcases & shelving units (548);2710,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-lappviken-sindvik-black-brown-clear-glass-s09192518/;Yes;TV storage combination/glass doors, 240x40x230 cm;IKEA of Sweden/Marcus Arvonen;40;230;240;731,700;548
9303960;BROR;Bookcases & shelving units (548);1035,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s09303960/;No;Shelving unit, 254x40x110 cm;IKEA of Sweden;40;110;254;279,450;548
19191896;BESTÅ;Bookcases & shelving units (548);2930,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s19191896/;Yes;TV storage combination/glass doors, 300x20/40x211 cm;IKEA of Sweden;NA;211;300;791,100;548
19275136;HAVSTA;Bookcases & shelving units (548);2235,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsta-storage-combination-dark-brown-s19275136/;Yes;Storage combination, 142x47x212 cm;IKEA of Sweden;47;212;142;603,450;548
19297685;JONAXEL;Bookcases & shelving units (548);990,0;SR 1,098;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-shelving-units-s19297685/;No;Frame/mesh baskets/shelving units, 148x51x173 cm;IKEA of Sweden;51;173;148;267,300;548
19309725;ALGOT;Bookcases & shelving units (548);458,0;SR 530;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-black-s19309725/;No;Wall upright/shelves, 189x41x85 cm;Francis Cayouette;41;85;189;123,660;548
19930205;ALGOT;Bookcases & shelving units (548);414,0;SR 530;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s19930205/;No;Wall upright/shelves, 132x41x199 cm;Francis Cayouette;41;199;132;111,780;548
39248359;IVAR;Bookcases & shelving units (548);1000,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-cabinet-pine-s39248359/;No;2 sections/shelves/cabinet, 174x30x179 cm;IKEA of Sweden;30;179;174;270,000;548
39311256;JONAXEL;Bookcases & shelving units (548);745,0;SR 785;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskts-clths-rl-shlv-uts-s39311256/;No;Frame/mesh baskts/clths rl/shlv uts, 173x51x173 cm;IKEA of Sweden;51;173;173;201,150;548
39903833;ALGOT;Bookcases & shelving units (548);134,6;SR 205;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s39903833/;No;Wall upright/shelves/drying rack, 66x61x197 cm;Francis Cayouette;61;197;66;36,342;548
59279043;OLAUS;Bookcases & shelving units (548);386,0;SR 446;TRUE;https://www.ikea.com/sa/en/p/olaus-2-shelf-sections-s59279043/;No;2 shelf sections, 211x36x94 cm;IKEA of Sweden;36;94;211;104,220;548
69248211;IVAR;Bookcases & shelving units (548);1870,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-3-sections-cabinet-shelves-pine-white-s69248211/;No;3 sections/cabinet/shelves, 259x30x226 cm;Sarah Fager/IKEA of Sweden;30;226;259;504,900;548
69294566;VITTSJÖ;Bookcases & shelving units (548);1035,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s69294566/;No;TV storage combination, 300x36x175 cm;Johan Kroon;36;175;300;279,450;548
89285467;ALGOT;Bookcases & shelving units (548);321,0;SR 375;TRUE;https://www.ikea.com/sa/en/p/algot-shelving-unit-black-s89285467/;No;Shelving unit, 127x41x85 cm;Francis Cayouette;41;85;127;86,670;548
90349005;EKET;Bookcases & shelving units (548);75,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eket-underframe-birch-90349005/;No;Underframe, 70x25x10 cm;Jon Karlsson;24;10;69;20,250;548
60323592;BILLSBRO;Bookcases & shelving units (548);15,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-60323592/;No;Handle, 40 mm;H Preutz/A Fredriksson;NA;NA;NA;4,050;548
20273141;HISHULT;Bookcases & shelving units (548);17,0;No old price;TRUE;https://www.ikea.com/sa/en/p/hishult-knob-porcelain-white-20273141/;Yes;Knob, 23 mm;K Hagberg/M Hagberg;24;NA;NA;4,590;548
50334303;BILLSBRO;Bookcases & shelving units (548);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billsbro-handle-white-50334303/;No;Handle, 120 mm;H Preutz/A Fredriksson;NA;NA;NA;6,750;548
30373164;KLACKBERG;Bookcases & shelving units (548);35,0;No old price;TRUE;https://www.ikea.com/sa/en/p/klackberg-knob-silver-colour-30373164/;No;Knob, 35 mm;Charlie Styrbjörn;30;NA;NA;9,450;548
49303958;BROR;Bookcases & shelving units (548);1545,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s49303958/;No;Shelving unit, 254x40x190 cm;IKEA of Sweden;40;190;254;417,150;548
50295306;BESTÅ;Bookcases & shelving units (548);150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-50295306/;Yes;Top panel for TV, 180x40 cm;IKEA of Sweden;40;NA;180;40,500;548
50275596;OXBERG;Bookcases & shelving units (548);100,0;No old price;TRUE;https://www.ikea.com/sa/en/p/oxberg-door-white-50275596/;Yes;Door, 40x97 cm;502.755.96 Adjustable hinges allow you to adjust the door horizontally and vertically.Behind the panel doors you can keep your belongings hidden and free from dust.Hinges included.Knobs included.1 door will fit BILLY bookcase 40 cm and 2 doors will fit BILLY bookcase 80 cm.Can be used on the corner unit only if the shelf next to it has no doors.The door does not fit bookcases purchased in the spring of 2014 or earlier.;NA;97;40;27,000;548
90333938;EKET;Bookcases & shelving units (548);250,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eket-cabinet-w-door-and-1-shelf-white-90333938/;Yes;Cabinet w door and 1 shelf, 35x35x70 cm;Jon Karlsson;35;70;35;67,500;548
10373495;BEKANT;Bookcases & shelving units (548);1495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/;Yes;Shelving unit, 121x134 cm;Eva Lilja Löwenhielm;45;134;121;403,650;548
29308645;JONAXEL;Bookcases & shelving units (548);885,0;SR 951;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s29308645/;No;Frame/w bskts/clths rl/shlv uts, 198x51x173 cm;IKEA of Sweden;51;173;198;238,950;548
80291632;SELSVIKEN;Bookcases & shelving units (548);150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/selsviken-door-high-gloss-white-80291632/;Yes;Door, 60x64 cm;IKEA of Sweden;NA;64;60;40,500;548
90347515;ENERYDA;Bookcases & shelving units (548);35,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eneryda-cup-handle-brass-colour-90347515/;Yes;Cup handle, 89 mm;Francis Cayouette;30;NA;22;9,450;548
40348895;ÖSTERNÄS;Bookcases & shelving units (548);70,0;No old price;TRUE;https://www.ikea.com/sa/en/p/oesternaes-leather-handle-tanned-leather-40348895/;No;Leather handle, 153 mm;H Preutz/A Fredriksson;NA;NA;25;18,900;548
80385348;IVAR;Bookcases & shelving units (548);75,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-drawer-white-80385348/;No;Drawer, 39x30x14 cm;Sarah Fager;30;14;39;20,250;548
275674;OXBERG;Bookcases & shelving units (548);245,0;No old price;TRUE;https://www.ikea.com/sa/en/p/oxberg-panel-glass-door-black-brown-00275674/;Yes;Panel/glass door, 40x192 cm;002.756.74 Adjustable hinges allow you to adjust the door horizontally and vertically.Panel/glass doors provide dust-free storage and let you hide or display things according to your needs.Hinges included.Knobs included.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack and/or break. Avoid collisions from the side - this is where the glass is most vulnerable.1 door will fit BILLY bookcase 40 cm and 2 doors will fit BILLY bookcase 80 cm.Can be used on the corner unit only if the shelf next to it has no doors.The door does not fit bookcases purchased in the spring of 2014 or earlier.;NA;192;40;66,150;548
9285683;IVAR;Bookcases & shelving units (548);726,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s09285683/;No;Shelving unit with shelves/rails, 174x50x179 cm;IKEA of Sweden;50;179;174;196,020;548
9288021;IVAR;Bookcases & shelving units (548);563,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s09288021/;No;Shelving unit with shelves/rails, 174x50x124-179 cm;IKEA of Sweden;50;NA;174;152,010;548
10388661;HAVSTA;Bookcases & shelving units (548);80,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsta-plinth-white-10388661/;Yes;Plinth, 81x37x12 cm;IKEA of Sweden;37;12;81;21,600;548
49903842;ALGOT;Bookcases & shelving units (548);231,6;SR 326;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49903842/;No;Wall upright/shelves, 66x61x197 cm;Francis Cayouette;61;197;66;62,532;548
50334317;BILLSBRO;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billsbro-handle-white-50334317/;Yes;Handle, 520 mm;H Preutz/A Fredriksson;NA;NA;NA;12,150;548
69017475;KALLAX;Bookcases & shelving units (548);895,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/;Yes;Shelving unit with 8 inserts, 147x147 cm;Tord Björklund;39;147;147;241,650;548
70348894;BJÄRRED;Bookcases & shelving units (548);49,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bjaerred-handle-stainless-steel-black-leather-70348894/;No;Handle, 175 mm;H Preutz/A Fredriksson;34;NA;NA;13,230;548
79320758;SVALNÄS;Bookcases & shelving units (548);1830,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s79320758/;No;Wall-mounted workspace combination, 213x35x176 cm;Jon Karlsson;35;176;213;494,100;548
89248535;IVAR;Bookcases & shelving units (548);1085,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248535/;No;3 sections/shelves, 259x50x226 cm;IKEA of Sweden;50;226;259;292,950;548
9903820;ALGOT;Bookcases & shelving units (548);234,0;SR 310;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s09903820/;No;Wall upright/shelves/rod, 66x41x197 cm;Francis Cayouette;41;197;66;63,180;548
10323599;BILLSBRO;Bookcases & shelving units (548);69,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-10323599/;Yes;Handle, 2220 mm;H Preutz/A Fredriksson;NA;NA;NA;18,630;548
19221087;EKET;Bookcases & shelving units (548);1218,0;SR 1,277;TRUE;https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-light-grey-s19221087/;Yes;Cabinet combination with feet, 140x35x212 cm;IKEA of Sweden/Jon Karlsson;35;212;140;328,860;548
19277116;BILLY / BOTTNA;Bookcases & shelving units (548);315,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s19277116/;Yes;Bookcase with display shelf, 80x28x202 cm;Gillis Lundgren/K Hagberg/M Hagberg;28;202;80;85,050;548
20330599;UPPLEVA;Bookcases & shelving units (548);199,0;No old price;TRUE;https://www.ikea.com/sa/en/p/uppleva-bracket-for-tv-swivel-light-grey-20330599/;No;"Bracket for TV, swivel, 37-55 """;"203.305.99 The TV-bracket can be angled for change of viewing position, and easy access to cables and connections.The TV bracket has integrated cable management so you can easily gather and conceal wires for a neater TV solution.UPPLEVA TV-brackets are VESA-compatibleFits most 37-55"" flat screen TVs.Fits MOSTORP, MALSJÖ and BESTÅ TV benches.";NA;NA;NA;53,730;548
29275715;BROR;Bookcases & shelving units (548);2150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-storage-w-shelves-cabinet-trolley-s29275715/;No;Storage w shelves/cabinet/trolley;IKEA of Sweden;NA;NA;NA;580,500;548
29286399;EKET;Bookcases & shelving units (548);661,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-light-grey-dark-grey-s29286399/;Yes;Wall-mounted cabinet combination, 175x35x70 cm;IKEA of Sweden/Jon Karlsson;35;70;175;178,470;548
29294554;VITTSJÖ;Bookcases & shelving units (548);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s29294554/;No;Storage combination, 202x36x175 cm;Johan Kroon;36;175;202;187,650;548
29912767;ALGOT;Bookcases & shelving units (548);528,2;SR 627;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s29912767/;No;Wall upright/shelves/rod, 190x40x84 cm;Francis Cayouette;40;84;190;142,614;548
30323598;BILLSBRO;Bookcases & shelving units (548);49,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-30323598/;No;Handle, 1880 mm;H Preutz/A Fredriksson;NA;NA;NA;13,230;548
40226790;UPPLEVA;Bookcases & shelving units (548);145,0;No old price;TRUE;https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-tilt-swivel-40226790/;No;"Wall bracket for TV, tilt/swivel, 19-32 """;IKEA of Sweden;NA;NA;NA;39,150;548
49017749;ALGOT;Bookcases & shelving units (548);474,2;SR 557;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49017749/;No;Wall upright/shelves, 190x41x87 cm;Francis Cayouette;41;87;190;128,034;548
40211595;GALANT;Bookcases & shelving units (548);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/galant-add-on-unit-white-40211595/;Yes;Add-on unit, 160x80 cm;K Malmvall/E Lilja Löwenhielm;40;80;160;187,650;548
49320774;SVALNÄS;Bookcases & shelving units (548);1840,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s49320774/;No;Wall-mounted workspace combination, 233x35x176 cm;Jon Karlsson;35;176;233;496,800;548
59276172;ALGOT;Bookcases & shelving units (548);477,0;SR 655;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s59276172/;No;Wall upright/shelves/rod, 132x41x199 cm;Francis Cayouette;41;199;132;128,790;548
59287986;IVAR;Bookcases & shelving units (548);498,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-s59287986/;No;Shelving unit w shelves/rails/cover, 89x50x179 cm;IKEA of Sweden;50;179;89;134,460;548
60294797;HANVIKEN;Bookcases & shelving units (548);50,0;No old price;TRUE;https://www.ikea.com/sa/en/p/hanviken-drawer-front-black-brown-60294797/;Yes;Drawer front, 60x26 cm;Marcus Arvonen;NA;26;60;13,500;548
79265926;HAVSTA;Bookcases & shelving units (548);2980,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-white-s79265926/;Yes;Storage combination w glass doors, 203x47x212 cm;IKEA of Sweden;47;212;203;804,600;548
79272677;BROR;Bookcases & shelving units (548);1335,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-s79272677/;No;Shelving unit with cabinets, 161x40x133 cm;IKEA of Sweden;40;133;161;360,450;548
79303103;ALGOT;Bookcases & shelving units (548);383,8;SR 587;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79303103/;No;Wall upright/shelves/drying rack, 132x61x197 cm;Francis Cayouette;61;197;132;103,626;548
80414256;VASSVIKEN;Bookcases & shelving units (548);100,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/;No;Door/drawer front, 60x38 cm;IKEA of Sweden;NA;NA;NA;27,000;548
99221026;EKET;Bookcases & shelving units (548);978,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s99221026/;Yes;Wall-mounted cabinet combination, 70x35x105 cm;IKEA of Sweden/Jon Karlsson;35;105;70;264,060;548
50357002;KALLRÖR;Bookcases & shelving units (548);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-50357002/;No;Handle, 213 mm;IKEA of Sweden;38;NA;NA;6,750;548
20334314;BILLSBRO;Bookcases & shelving units (548);15,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billsbro-handle-white-20334314/;No;Handle, 40 mm;H Preutz/A Fredriksson;NA;NA;NA;4,050;548
49248354;IVAR;Bookcases & shelving units (548);878,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s49248354/;No;2 sections/shelves, 174x50x226 cm;IKEA of Sweden;50;226;174;237,060;548
20338411;BAGGANÄS;Bookcases & shelving units (548);50,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-20338411/;Yes;Handle, 335 mm;H Preutz/A Fredriksson;31;NA;9;13,500;548
19272699;BROR;Bookcases & shelving units (548);1335,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s19272699/;No;Shelving unit, 254x40x190 cm;IKEA of Sweden;40;190;254;360,450;548
40104109;BILLY;Bookcases & shelving units (548);20,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-corner-fittings-galvanised-40104109/;No;Corner fittings;IKEA of Sweden;NA;NA;NA;5,400;548
90291858;SINDVIK;Bookcases & shelving units (548);150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/sindvik-glass-door-white-clear-glass-90291858/;Yes;Glass door, 60x64 cm;Marcus Arvonen;NA;64;60;40,500;548
